s_id,year,on_time,quality,after-sales service,final score,e_id
2367,2005,92,88,94,89.5,ZD839132106
2368,2005,68,84,73,78.65,AJ692477758
2369,2005,94,81,79,84.8,IW827459417
2370,2005,87,56,78,66.4,SD162853543
2372,2005,53,52,89,54.15,BP860955758
2373,2005,58,98,85,85.35,TS748672210
2374,2005,52,97,57,81.5,LH682480256
2375,2005,70,86,90,81.4,OM011616732
2376,2005,67,74,95,72.95,JD520497310
2377,2005,82,70,57,72.95,WA462154351
2378,2005,56,52,83,54.75,FR637273269
2379,2005,57,87,72,77.25,ZM836965961
2380,2005,59,100,96,87.5,JY982779170
2381,2005,90,69,78,75.75,VH577358555
2382,2005,85,92,73,88.95,YD481008884
2383,2005,67,82,54,76.1,AX591076746
2384,2005,54,52,84,54.2,BG228022180
2385,2005,78,60,57,65.25,TZ342517164
2386,2005,96,86,53,87.35,YR375501621
2388,2005,86,50,75,62.05,UN191935737
2389,2005,54,52,74,53.7,PC231287805
2390,2005,94,51,57,64.2,SW948029928
2391,2005,62,69,97,68.3,BP860955758
2392,2005,63,70,87,68.75,SH706404976
2394,2005,66,59,56,60.95,QG842488652
2395,2005,57,94,68,81.6,JT759728190
2396,2005,66,72,68,70.0,LB025860929
2397,2005,86,63,70,70.25,DQ613546008
2398,2005,91,90,95,90.55,HP534447398
2400,2005,86,73,68,76.65,GA343135867
2401,2005,68,80,92,77.0,PK024876779
2402,2005,77,72,86,74.2,QH280892759
2403,2005,71,92,53,83.75,AS964355207
2404,2005,85,99,78,93.75,YP753319394
2405,2005,92,79,59,81.9,KG066279164
2406,2005,60,92,84,82.0,PC231287805
2408,2005,57,64,99,63.65,LZ708684613
2409,2005,97,77,81,83.2,AX646749135
2410,2005,73,86,95,82.55,KU601485167
2411,2005,94,86,80,88.1,VE356807380
2412,2005,62,87,71,78.7,EV458252302
2413,2005,57,72,62,67.0,OY513725700
2414,2005,84,70,70,74.2,WW443985229
2415,2005,60,87,81,78.6,IC761290044
2416,2005,99,55,83,69.6,IB754387846
2418,2005,68,59,81,62.8,XL415812354
2419,2005,54,85,87,75.8,BN891312325
2420,2005,85,72,54,75.0,SW931271085
2421,2005,77,50,93,60.25,DQ613546008
2422,2005,83,95,66,89.95,JH760240792
2424,2005,58,78,61,71.15,NW832197938
2425,2005,62,74,69,70.15,UV942592240
2426,2005,62,69,94,68.15,TN404158847
2427,2005,69,54,60,58.8,FU433909929
2428,2005,55,87,56,75.85,VS668624316
2429,2005,61,64,77,63.75,EA125030648
2430,2005,60,56,81,58.45,IH269869580
2432,2005,72,56,52,60.6,YM703525631
2433,2005,72,67,77,69.0,IM952041756
2434,2005,79,93,65,87.4,IB729240819
2435,2005,77,67,85,70.9,RF006198230
2436,2005,89,93,92,91.75,XW978772493
2438,2005,60,54,65,56.35,OE826970856
2439,2005,68,83,84,78.55,VP548897985
2440,2005,68,62,63,63.85,PK055009936
2441,2005,56,76,50,68.7,SK079719848
2442,2005,59,95,93,84.1,AZ804469247
2443,2005,91,61,66,70.25,NL399956477
2444,2005,99,88,79,90.85,KA339901452
2445,2005,70,67,79,68.5,SN450423656
2446,2005,66,74,77,71.75,GJ840770651
2447,2005,65,95,86,85.55,JV728957216
2448,2005,67,94,86,85.5,MB251520143
2450,2005,78,92,74,86.9,AU838749479
2451,2005,93,67,52,74.05,VQ334756776
2452,2005,86,64,56,70.2,NZ816069849
2453,2005,89,52,86,64.8,JQ442254060
2454,2005,54,50,72,52.3,AJ085945032
2455,2005,98,68,64,76.8,HW604102144
2456,2005,84,55,95,65.7,YE448055111
2457,2005,67,57,52,59.75,CY486626158
2458,2005,66,60,66,62.1,HR618133490
2460,2005,86,77,99,80.8,SS255435878
2461,2005,89,63,63,70.8,EX389575482
2462,2005,72,79,89,77.4,VX416531894
2463,2005,74,86,89,82.55,NR357002884
2464,2005,61,82,59,74.55,HD362347609
2465,2005,56,66,90,64.2,BF454653871
2466,2005,69,86,73,80.25,RP889966826
2467,2005,66,57,67,60.2,FN637426173
2468,2005,90,80,62,82.1,UI977095083
2469,2005,72,96,60,87.0,YK010499813
2470,2005,97,60,66,71.4,MD765804747
2471,2005,91,99,66,94.95,BM100961338
2472,2005,72,79,91,77.5,LY710090675
2473,2005,74,100,53,89.85,FF273658605
2474,2005,75,81,97,80.0,ZM778464131
2475,2005,68,97,74,87.15,OH288702485
2476,2005,61,89,95,80.9,NC825897413
2477,2005,79,100,91,93.25,AZ083637646
2478,2005,61,63,82,63.35,VV758309468
2480,2005,83,81,65,80.8,JV728957216
2481,2005,54,88,99,78.35,ZF860279288
2482,2005,63,63,95,64.6,AQ815987041
2483,2005,62,64,97,65.05,WG009839471
2484,2005,54,78,95,71.65,EL405349066
2485,2005,63,68,82,67.2,VE940648664
2486,2005,94,86,78,88.0,HZ614854078
2487,2005,98,94,85,94.75,TL676930737
2488,2005,59,63,94,63.35,YH734169834
2490,2005,65,82,98,77.7,RX275107062
2491,2005,52,100,60,83.6,QR069358393
2492,2005,93,92,77,91.55,PS223328188
2493,2005,81,73,81,75.8,GP387867777
2494,2005,63,87,93,80.1,OS581083549
2495,2005,52,56,80,56.0,VR064282776
2496,2005,91,64,96,73.7,HP534447398
2498,2005,62,63,74,63.25,SH706404976
2499,2005,75,58,58,63.1,VY609226533
2500,2005,65,77,52,72.15,OZ356574038
2502,2005,64,93,98,84.55,PN573002184
2503,2005,73,84,90,81.0,QF799419226
2504,2005,77,82,85,80.65,FD300354718
2505,2005,81,91,75,87.2,DF372757299
2506,2005,74,51,100,60.35,KM232145798
2507,2005,59,86,78,77.5,VZ905949276
2508,2005,94,88,52,88.0,VV758309468
2509,2005,99,95,95,96.2,GS483329048
2510,2005,94,91,93,92.0,DJ001627317
2511,2005,58,86,52,75.9,XK545129913
2512,2005,77,75,53,74.5,IN128769195
2514,2005,79,60,93,67.35,MD765804747
2515,2005,76,62,51,65.65,NG075477048
2516,2005,87,100,50,93.6,CJ666132848
2517,2005,99,55,80,69.45,VH236230309
2518,2005,90,64,75,72.35,HZ535388034
2519,2005,91,61,75,70.7,GF077308303
2520,2005,65,52,57,56.15,ON832488402
2521,2005,98,59,53,70.4,JF467745087
2522,2005,92,67,89,75.6,QK214974401
2523,2005,59,60,87,61.05,WZ963299806
2524,2005,82,51,98,62.65,IA798031648
2525,2005,91,54,82,66.5,NZ912244017
2526,2005,77,74,62,74.3,VB649220264
2527,2005,87,66,89,73.45,HB302980470
2528,2005,74,71,75,72.1,IA798031648
2529,2005,52,76,79,68.95,WE991531741
2530,2005,98,70,70,78.4,AX591076746
2531,2005,54,57,67,56.6,TM916841303
2532,2005,83,92,96,89.5,CO180790466
2533,2005,78,62,63,66.85,OG533543562
2534,2005,87,90,64,87.8,VD032166093
2535,2005,53,63,93,61.5,XG174743504
2536,2005,98,65,53,74.3,QR884934296
2537,2005,53,91,73,78.7,EA072190039
2538,2005,54,62,86,60.8,BG225274935
2540,2005,92,91,68,90.15,TQ639376883
2541,2005,81,89,84,86.35,WK925014688
2542,2005,78,93,55,86.6,MU463003127
2543,2005,78,94,66,87.8,GF430097300
2544,2005,68,82,89,78.15,VI373100564
2545,2005,92,74,82,79.8,PU721682766
2546,2005,90,92,84,91.0,ZN412169378
2547,2005,93,77,76,81.75,MR712994990
2548,2005,85,53,95,64.7,IW827459417
2549,2005,94,59,75,70.3,OW224251791
2550,2005,54,74,62,67.4,CN293777880
2551,2005,89,84,100,86.3,QH299085853
2552,2005,87,79,92,82.05,IT539924350
2553,2005,82,97,82,91.75,GN287875798
2554,2005,93,59,56,69.05,IX660206158
2555,2005,88,82,87,84.05,OX363928103
2556,2005,81,56,62,63.8,TM858116173
2558,2005,99,58,79,71.35,RQ947759628
2559,2005,100,68,51,76.75,WN987814302
2560,2005,84,61,94,69.55,AJ085945032
2562,2005,88,75,63,78.3,SM440403972
2563,2005,77,57,72,63.75,VT568874355
2564,2005,93,73,61,78.4,VE777505436
2565,2005,60,56,80,58.4,HB801254885
2566,2005,79,54,82,62.9,NP707423254
2567,2005,87,64,72,71.3,GZ746294003
2568,2005,64,83,80,77.15,NC825897413
2569,2005,82,85,83,84.0,JB539082749
2570,2005,85,87,68,85.45,ET239854444
2571,2005,87,90,50,87.1,FP468195920
2572,2005,63,72,65,68.95,TM916841303
2574,2005,74,70,76,71.5,EW709944736
2575,2005,87,97,54,91.85,RQ277485203
2576,2005,78,66,55,69.05,IH212378027
2577,2005,74,71,56,71.15,AP041456386
2578,2005,79,99,96,92.85,YD481008884
2579,2005,90,83,55,83.7,QY872003145
2580,2005,98,69,76,78.05,OA660912371
2581,2005,57,83,59,74.0,ZM533148735
2582,2005,62,70,80,68.1,HR913734835
2583,2005,51,69,74,63.85,HF364459253
2584,2005,55,66,69,62.85,IL609515861
2585,2005,51,100,72,83.9,IW354110999
2586,2005,70,99,53,88.0,GA343135867
2587,2005,91,93,85,92.0,GY206845734
2588,2005,100,54,53,67.75,LF308279289
2589,2005,89,99,85,95.3,VP215247798
2590,2005,98,98,57,95.95,NS842780982
2592,2005,54,85,65,74.7,DB777195882
2593,2005,55,71,67,66.0,QK485878177
2594,2005,86,72,70,76.1,WL110061126
2595,2005,88,85,94,86.35,BW444497834
2596,2005,81,97,70,90.85,CP605017091
2598,2005,83,96,52,89.9,CD309040733
2599,2005,73,56,74,62.0,HP793662266
2600,2005,68,91,71,83.1,IM404684290
2601,2005,70,97,85,88.3,XR781875884
2602,2005,56,94,81,81.95,TW261481070
2603,2005,86,86,100,86.7,RK122994077
2604,2005,63,57,70,59.45,ZV016521079
2605,2005,93,98,54,94.3,YX816191401
2606,2005,66,60,84,63.0,CQ139928454
2607,2005,92,73,85,79.3,SJ749984935
2608,2005,99,67,82,77.35,BM100961338
2609,2005,58,99,96,86.55,MY822916123
2610,2005,98,57,67,69.8,UV942592240
2611,2005,62,70,90,68.6,UI258886581
2612,2005,95,64,60,73.1,XD188428064
2613,2005,56,78,93,72.15,SC063729080
2614,2005,56,67,94,65.05,XR070141737
2615,2005,93,59,95,71.0,IX177478729
2616,2005,74,66,90,69.6,RF799772373
2617,2005,65,98,87,87.55,WP084571683
2618,2005,50,59,50,55.85,ZI719676901
2619,2005,71,52,97,59.95,FS802079098
2620,2005,92,100,89,97.05,HR676965939
2621,2005,60,91,93,81.8,YR307789869
2622,2005,90,100,93,96.65,CY410462428
2623,2005,88,69,80,75.25,AZ653693205
2624,2005,52,58,95,58.05,XJ710937403
2625,2005,88,97,53,92.1,EJ549178179
2626,2005,68,87,90,81.45,FR055208331
2628,2005,61,94,83,83.55,BG225274935
2629,2005,63,53,70,56.85,NS429639968
2630,2005,99,63,98,75.55,FB178998287
2631,2005,52,87,58,75.05,VD088148518
2632,2005,77,99,62,90.55,BB732978092
2634,2005,51,72,94,66.8,XB868498493
2635,2005,69,72,72,71.1,CU183202060
2636,2005,95,94,86,93.9,AY199427245
2637,2005,84,72,67,75.35,RI436270660
2638,2005,67,86,80,80.0,MZ321635600
2639,2005,74,76,51,74.15,BD192601046
2640,2005,57,51,96,55.05,RF799772373
2642,2005,66,82,75,76.85,IA798031648
2643,2005,69,52,82,58.6,RF374544364
2644,2005,93,96,74,94.0,NT554937145
2645,2005,67,88,63,80.45,EP435828366
2646,2005,98,59,50,70.25,ZE922083024
2648,2005,59,70,77,67.05,ZB057748161
2649,2005,94,92,61,91.05,EL147386144
2650,2005,74,61,99,66.8,UZ680949854
2651,2005,90,53,60,64.45,SN695036850
2652,2005,72,89,68,82.85,QT719781696
2653,2005,84,96,76,91.4,IU528221191
2654,2005,99,92,83,93.65,FJ971916971
2655,2005,63,52,98,57.6,JV152681378
2656,2005,92,75,82,80.45,NE956326500
2657,2005,68,80,57,75.25,KQ884843722
2658,2005,54,52,71,53.55,VI373100564
2659,2005,70,94,62,85.2,NE956326500
2660,2005,56,80,80,72.8,MR716665145
2661,2005,97,67,72,76.25,RQ684632741
2662,2005,89,81,66,82.65,HD362347609
2663,2005,84,97,96,93.05,ZV016521079
2664,2005,64,93,93,84.3,TR508783589
2665,2005,75,57,86,63.85,TI882690576
2666,2005,72,55,89,61.8,KM232145798
2667,2005,92,91,81,90.8,SJ749984935
2668,2005,84,82,56,81.3,LZ708684613
2670,2005,63,98,57,85.45,WN894394545
2671,2005,81,85,64,82.75,VL623474814
2672,2005,84,63,73,69.8,LA392377749
2673,2005,56,81,71,73.0,IW827459417
2674,2005,95,68,63,75.85,BZ478944829
2675,2005,65,50,60,55.0,NA553769060
2676,2005,82,80,72,80.2,IA798031648
2677,2005,58,67,77,64.8,XL967162908
2678,2005,95,88,72,89.3,NI552276270
2679,2005,60,91,90,81.65,KS027018210
2680,2005,51,99,62,82.75,RY037633307
2682,2005,87,56,86,66.8,KE324752625
2684,2005,82,55,52,62.95,LF479624189
2685,2005,58,93,74,81.55,ZX157072870
2686,2005,65,64,51,63.65,KD003383222
2688,2005,98,71,51,78.1,CS600591610
2689,2005,70,80,78,76.9,XB868498493
2690,2005,64,68,55,66.15,SN450423656
2691,2005,68,54,56,58.3,KS027018210
2692,2005,96,72,62,78.7,ZC324411249
2694,2005,59,57,93,59.4,CU217575896
2695,2005,53,95,58,80.55,XP502166497
2696,2005,81,87,99,85.8,YR514675054
2697,2005,68,69,85,69.5,RD884885945
2698,2005,80,87,69,84.0,AL937806946
2700,2005,68,59,81,62.8,ON081801894
2702,2005,92,67,52,73.75,IB729240819
2703,2005,74,88,75,83.15,EF390527429
2704,2005,71,66,89,68.65,SZ549270691
2705,2005,53,60,99,59.85,VW740008150
2706,2005,59,98,90,85.9,CT328925411
2707,2005,61,99,83,86.8,XC948385665
2708,2005,90,84,96,86.4,BG228022180
2709,2005,94,68,70,75.9,OP834765104
2710,2005,63,96,74,85.0,IN430623419
2712,2005,65,91,80,82.65,IU528221191
2714,2005,80,94,72,88.7,JX149476754
2715,2005,62,67,76,65.95,MO774539080
2716,2005,59,98,62,84.5,ZM533148735
2718,2005,71,72,52,70.7,VE777505436
2719,2005,72,89,98,84.35,ZO765240404
2720,2005,94,78,69,82.35,NW501848428
2721,2005,61,50,54,53.5,MZ932524906
2722,2005,89,61,57,69.2,BW444497834
2724,2005,52,72,86,66.7,SP394122201
2725,2005,65,53,77,57.8,ZB435329839
2726,2005,67,67,67,67.0,ZI428623094
2727,2005,95,81,89,85.6,CK292614223
2728,2005,68,79,96,76.55,QL482762586
2730,2005,73,50,93,59.05,BO092266377
2732,2005,92,51,63,63.9,SC090679491
2733,2005,75,53,78,60.85,AX602029109
2734,2005,61,100,79,87.25,GH900473880
2735,2005,71,78,85,76.25,FH422683450
2736,2005,81,75,63,76.2,QY872003145
2738,2005,56,92,57,79.45,PT990681488
2739,2005,89,74,76,78.6,KM232145798
2740,2005,58,68,70,65.1,GS483329048
2741,2005,83,64,64,69.7,XK347637348
2742,2005,88,89,57,87.1,UW039591582
2743,2005,85,80,61,80.55,XJ710937403
2744,2005,88,68,84,74.8,PU810361344
2745,2005,58,78,98,73.0,YJ107040748
2746,2005,79,100,62,91.8,ZW641147780
2747,2005,58,51,100,55.55,GE335157859
2748,2005,74,54,62,60.4,TK175577366
2749,2005,61,87,98,79.75,KK850188351
2750,2005,56,89,65,77.9,GJ840770651
2751,2005,54,97,100,84.25,EX875870450
2752,2005,96,62,67,72.45,KK342888678
2753,2005,70,92,54,83.5,GJ840770651
2754,2005,86,56,94,66.9,UN191935737
2755,2005,84,51,52,60.95,KQ452529901
2756,2005,87,56,72,66.1,NV954313862
2757,2005,56,93,83,81.4,ED480521218
2758,2005,76,50,85,59.55,YD481008884
2760,2005,95,60,93,72.15,BX703469371
2761,2005,81,63,66,68.55,XI231569080
2762,2005,53,85,58,74.05,HE920403785
2763,2005,56,54,59,54.85,UY977515737
2764,2005,65,63,59,63.4,SD162853543
2765,2005,82,78,91,79.85,GY417310745
2766,2005,90,77,72,80.65,JF911552397
2767,2005,61,67,72,65.45,BB732978092
2768,2005,50,66,83,62.05,RZ920699200
2769,2005,59,65,96,64.75,JL990727271
2770,2005,74,51,94,60.05,BD192601046
2771,2005,83,80,79,80.85,BO522268838
2772,2005,78,63,78,68.25,AY199427245
2773,2005,58,65,53,62.3,ZO765240404
2774,2005,68,87,51,79.5,YD481008884
2775,2005,71,91,76,84.25,ZI892309527
2776,2005,98,64,76,74.8,OX372661650
2778,2005,65,77,77,73.4,AS964355207
2779,2005,78,58,73,64.75,MR712994990
2780,2005,89,65,90,73.45,AC126998279
2781,2005,78,51,50,59.05,ZG175849202
2782,2005,62,72,50,67.9,AK824442065
2784,2005,97,87,86,89.95,TK829962474
2785,2005,67,78,96,75.6,HN699481839
2786,2005,54,79,67,70.9,FY077004934
2787,2005,77,83,79,81.0,IM476320897
2788,2005,51,76,64,67.9,CU217575896
2789,2005,81,71,82,74.55,OE733069522
2790,2005,56,68,83,65.15,WM102388469
2791,2005,84,98,96,93.7,FR055208331
2792,2005,54,65,64,61.65,PI022849808
2793,2005,94,78,79,82.85,MP620961807
2794,2005,74,80,59,77.15,ET639348032
2795,2005,82,54,75,63.45,EW709944736
2796,2005,53,59,58,57.15,HY035261411
2797,2005,72,94,97,87.55,MV942291111
2798,2005,76,97,97,90.7,EJ629166500
2799,2005,89,60,61,68.75,AH288664886
2800,2005,62,96,74,84.7,TB686595682
2802,2005,62,92,94,83.1,AP664080282
2803,2005,58,57,98,59.35,AC126998279
2804,2005,69,72,51,70.05,BA084691392
2805,2005,71,100,79,90.25,CP077568077
2806,2005,80,87,100,85.55,YR852841686
2807,2005,72,56,99,62.95,BH116437671
2808,2005,88,82,61,82.75,XR781875884
2809,2005,64,94,81,84.35,XM478923440
2810,2005,68,73,53,70.5,UY977515737
2811,2005,95,64,95,74.85,BN261350414
2812,2005,75,99,91,91.4,ZS569590777
2814,2005,98,97,93,97.1,XC357092444
2815,2005,53,52,82,53.8,MR716665145
2816,2005,98,78,50,82.6,VY609226533
2817,2005,61,97,73,85.0,GP387867777
2818,2005,51,53,59,52.7,IK415344449
2819,2005,82,74,65,75.95,OT656750010
2820,2005,93,89,76,89.55,NP707423254
2822,2005,74,59,53,63.2,XZ915287393
2823,2005,63,57,79,59.9,XL112931264
2824,2005,73,72,55,71.45,SI981724648
2825,2005,87,74,80,78.2,SK079719848
2826,2005,88,61,92,70.65,QG842488652
2827,2005,89,98,55,93.15,CO181668448
2828,2005,99,75,64,81.65,JC847704640
2829,2005,65,59,80,61.85,DQ531667683
2830,2005,51,94,75,80.15,KQ884843722
2831,2005,65,63,94,65.15,SZ728318679
2832,2005,65,50,79,55.95,JZ865281671
2834,2005,84,60,95,68.95,HZ704158923
2835,2005,68,92,55,82.95,IB754387846
2836,2005,57,65,79,63.3,DG986471133
2837,2005,85,99,88,94.25,KK015921209
2838,2005,84,67,54,71.45,JV152681378
2840,2005,98,58,98,72.0,BN920809211
2841,2005,57,82,96,75.2,GE816428749
2842,2005,81,67,96,72.65,FO675097769
2843,2005,93,80,67,83.25,JC684395528
2844,2005,59,75,74,70.15,ZI892309527
2845,2005,90,51,56,62.95,HI980743537
2846,2005,52,63,70,60.05,PM700073387
2847,2005,99,59,69,71.5,KS023450168
2848,2005,93,52,70,65.2,SJ234233253
2850,2005,70,95,92,87.35,YT131366601
2851,2005,98,94,50,93.0,TG719468812
2852,2005,62,59,80,60.95,UX460125893
2853,2005,82,53,70,62.55,TH422908934
2854,2005,78,72,64,73.4,WF908181184
2855,2005,91,87,86,88.15,DS830877884
2856,2005,76,76,53,74.85,QJ156565705
2857,2005,73,75,92,75.25,IA798031648
2858,2005,95,69,63,76.5,QL482762586
2859,2005,50,82,88,72.7,UN349059235
2860,2005,63,69,76,67.55,TV071611275
2862,2005,61,92,55,80.85,EL405349066
2864,2005,79,73,77,75.0,FD300354718
2865,2005,72,89,76,83.25,QO251980282
2866,2005,85,55,96,66.05,CK528482579
2867,2005,96,71,87,79.3,SD162853543
2868,2005,78,64,83,69.15,RY380017232
2869,2005,70,64,67,65.95,WT502328495
2870,2005,78,50,81,59.95,MD848769724
2871,2005,87,56,56,65.3,VM892166915
2872,2005,59,81,76,74.15,DE103389329
2873,2005,77,76,56,75.3,UF949919389
2874,2005,92,91,81,90.8,ZX692382207
2875,2005,84,94,55,89.05,XL242659470
2876,2005,88,57,81,67.5,OA288281512
2877,2005,82,79,97,80.8,EJ629166500
2878,2005,90,51,83,64.3,PV740127869
2880,2005,96,82,96,86.9,XU756092963
2882,2005,99,94,63,93.95,OC368581472
2883,2005,63,53,82,57.45,TC048673628
2884,2005,50,79,91,70.9,FE291781429
2885,2005,51,52,94,53.8,XW978772493
2886,2005,89,65,76,72.75,ZB079306879
2887,2005,78,77,62,76.55,JD403000106
2888,2005,96,91,50,90.45,YI442473365
2889,2005,61,56,85,58.95,SK079719848
2890,2005,53,53,70,53.85,QP153431131
2892,2005,53,57,68,56.35,AK824442065
2894,2005,74,79,97,78.4,BW042729286
2895,2005,66,56,57,59.05,JH350260886
2896,2005,67,94,59,84.15,FM911110659
2897,2005,61,91,91,82.0,TZ670747900
2898,2005,84,61,62,67.95,HR283882006
2899,2005,51,70,86,65.1,GY244307251
2900,2005,95,96,82,95.0,WM102388469
2901,2005,69,55,80,60.45,BX703469371
2902,2005,98,98,69,96.55,HL022036566
2904,2005,66,54,90,59.4,ZW641147780
2905,2005,53,80,86,72.2,ZZ674863294
2906,2005,60,96,62,83.5,DO327578662
2907,2005,92,81,90,84.75,XD229779775
2908,2005,71,85,90,81.05,AC845971687
2909,2005,78,56,53,62.45,SW948029928
2910,2005,88,72,97,78.05,ZO638293546
2911,2005,75,93,62,86.05,UI977095083
2912,2005,55,73,57,66.8,JD403000106
2913,2005,83,66,78,71.7,GL482739430
2914,2005,57,86,90,77.5,FY285375397
2915,2005,88,98,95,94.85,SH155860918
2916,2005,51,78,85,70.25,NA025648647
2917,2005,58,58,98,60.0,NG075477048
2918,2005,93,98,54,94.3,IM570217608
2919,2005,76,78,71,77.05,BO092266377
2920,2005,83,64,95,71.25,SH706404976
2922,2005,96,92,89,93.05,AC885640555
2923,2005,100,50,64,65.7,KO512844975
2924,2005,93,85,62,86.25,BV295753829
2925,2005,99,95,70,94.95,KC873912584
2926,2005,51,82,79,72.55,XH810070561
2928,2005,60,89,87,80.2,QG842488652
2929,2005,66,60,55,61.55,JC847704640
2930,2005,64,81,80,75.85,OE439888731
2931,2005,63,58,64,59.8,PK024876779
2932,2005,67,68,79,68.25,UQ736381519
2933,2005,82,80,71,80.15,JL445986867
2934,2005,86,50,85,62.55,NG075477048
2935,2005,62,68,66,66.1,XL591062005
2936,2005,54,67,98,64.65,CT731253656
2937,2005,53,57,88,57.35,WE991531741
2938,2005,63,53,66,56.65,KQ452529901
2939,2005,63,86,59,77.75,PV740127869
2940,2005,93,62,81,72.25,FY077004934
2941,2005,79,77,100,78.75,IS901677546
2942,2005,74,82,99,80.45,HR283882006
2943,2005,79,64,53,67.95,JH760240792
2944,2005,74,97,59,88.2,NX968283973
2945,2005,71,99,86,89.95,IA798031648
2946,2005,69,99,100,90.05,TI882690576
2948,2005,94,98,86,96.2,BT285526906
2949,2005,70,57,90,62.55,RU928418885
2950,2005,75,80,86,78.8,VW740008150
2952,2005,97,93,81,93.6,QF366592780
2954,2005,90,90,95,90.25,AC126998279
2955,2005,50,62,76,59.1,HL158518161
2956,2005,75,88,91,84.25,QG225210251
2957,2005,54,90,82,78.8,SV492195196
2958,2005,68,66,97,68.15,FB178998287
2960,2005,87,64,79,71.65,VE356807380
2961,2005,81,64,62,69.0,VK842464213
2962,2005,61,61,52,60.55,EL363825343
2963,2005,97,60,51,70.65,MV541688900
2964,2005,53,78,83,70.75,BO522268838
2965,2005,91,91,55,89.2,PT990681488
2966,2005,100,70,88,79.9,TZ670747900
2967,2005,81,64,84,70.1,NU889127912
2968,2005,80,79,89,79.8,RY380017232
2969,2005,69,54,75,59.55,QG842488652
2970,2005,76,53,68,60.65,EF317742472
2971,2005,63,85,79,78.1,KQ286457076
2972,2005,91,58,60,68.0,QK214974401
2973,2005,96,82,88,86.5,FA278560418
2974,2005,71,83,53,77.9,RI163206413
2975,2005,78,74,50,74.0,KU601485167
2976,2005,77,60,90,66.6,PU897935941
2977,2005,70,54,87,60.45,NB844487071
2978,2005,69,85,82,80.05,HN921205928
2979,2005,81,90,78,86.7,SH706404976
2980,2005,57,51,72,53.85,CK292614223
2982,2005,96,97,84,96.05,GP862285372
2983,2005,58,83,61,74.4,XC381818988
2984,2005,85,64,95,71.85,TW459026483
2985,2005,85,94,96,91.4,BV343476537
2986,2005,67,84,54,77.4,DQ405936743
2988,2005,65,100,77,88.35,JV525909205
2989,2005,69,94,91,86.35,BE300287177
2990,2005,58,61,81,61.1,KR447869910
2991,2005,64,84,57,76.65,SH706404976
2992,2005,85,54,64,63.8,MV707414727
2994,2005,75,58,83,64.35,GN287875798
2995,2005,78,57,59,63.4,UA299869736
2996,2005,93,67,85,75.7,DF372757299
2997,2005,78,57,50,62.95,BO068427016
2998,2005,80,91,90,87.65,OC463323369
2999,2005,79,53,99,63.1,CP077568077
3000,2005,65,69,100,69.35,SG309163021
1,2006,100,70,91,80.05,CK151040724
2,2006,95,85,89,88.2,UQ721195489
3,2006,65,84,87,78.45,IT060791589
4,2006,51,58,89,57.45,IX792747098
5,2006,51,100,56,83.1,UN349059235
6,2006,97,80,51,83.65,RO946579825
7,2006,59,80,86,74.0,OT656750010
8,2006,74,50,80,58.7,EW493197192
9,2006,93,80,90,84.4,VP548897985
10,2006,80,73,51,74.0,FN445820794
12,2006,59,62,78,61.9,PA725429602
13,2006,99,57,79,70.7,GY417310745
14,2006,66,93,63,83.4,SQ716990497
15,2006,77,69,59,70.9,YR662622446
16,2006,76,89,94,85.35,BL633743759
18,2006,73,63,54,65.55,LO793476772
19,2006,95,86,72,88.0,AX524542172
20,2006,69,56,61,60.15,QB343501663
21,2006,58,68,55,64.35,GK637185392
22,2006,81,86,69,83.65,KU882721017
23,2006,94,61,61,70.9,TR393304151
24,2006,88,92,66,89.5,XY693571108
25,2006,78,66,51,68.85,RY037633307
26,2006,75,62,71,66.35,TK175577366
27,2006,84,91,71,87.9,ZS448828112
28,2006,73,68,50,68.6,GP862285372
29,2006,52,56,72,55.6,VG607631415
30,2006,100,73,55,80.2,FU706752542
32,2006,85,95,68,90.65,XL591062005
33,2006,65,78,57,73.05,KN112882209
34,2006,74,93,83,86.8,DK494561774
35,2006,92,55,83,67.5,RA835081311
36,2006,73,90,81,84.45,UN191935737
37,2006,88,84,63,84.15,ID812155783
